"","fasta_header","domain","domain_conf","phylum","phylum_conf","class","class_conf","order","order_conf","family","family_conf","genus","genus_conf"
"346","def194d4ac8457d3db02a019a5bb9bee","Bacteria",1,"Firmicutes",0.9,"Clostridia",0.89,"Clostridiales",0.89,NA,0.7,NA,0.66
"347","eb57e1679dc911965750d9459cdda70a","Bacteria",1,"Firmicutes",0.81,NA,0.72,NA,0.72,NA,0.53,NA,0.16
"348","f07f278dafe6cb77fdd7871ad77c0d2a","Bacteria",1,"Bacteroidetes",0.97,"Bacteroidia",0.95,"Bacteroidales",0.95,"Prevotellaceae",0.86,"Prevotella",0.82
"349","f487ec8d5738ab99fa85278b29f5eba5","Bacteria",1,NA,0.77,NA,0.39,NA,0.39,NA,0.39,NA,0.31
"350","ff7bef1f8088b1e28fadfcd5a3e34e2c","Bacteria",0.86,NA,0.36,NA,0.36,NA,0.36,NA,0.34,NA,0.34
"351","02684716cd448b89dca5b35950031e19","Bacteria",1,"Proteobacteria",0.94,"Deltaproteobacteria",0.93,"Desulfovibrionales",0.81,NA,0.79,NA,0.52
"352","172431eb7c691cbb41923fe6dc297c9c","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.98,"Clostridiales",0.98,"Ruminococcaceae",0.98,"Flavonifractor",0.88
"353","27c2123dc2ff9cd71b776c723911dc85","Bacteria",0.97,NA,0.67,NA,0.61,NA,0.61,NA,0.45,NA,0.45
"354","29d2c2c2284e44c10ca787d7fba98f3c","Bacteria",1,"Bacteroidetes",0.97,"Bacteroidia",0.94,"Bacteroidales",0.94,"Prevotellaceae",0.93,"Prevotella",0.91
"355","461c51c61163079238d74fbbaaf7da2c","Bacteria",1,"Firmicutes",0.84,"Clostridia",0.8,NA,0.79,NA,0.76,NA,0.64
"356","60c4658a1884505c676d719f951d2221","Bacteria",1,"Fibrobacteres",1,"Fibrobacteria",1,"Fibrobacterales",1,"Fibrobacteraceae",1,"Fibrobacter",1
"357","61d1b3ee1528c8a0d5d239220e170ddd","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.24
"358","69e067dbb2d76999241e44ca90fda85b","Bacteria",1,NA,0.66,NA,0.61,NA,0.61,NA,0.17,NA,0.07
"359","70cdb683f3e2e0ad3366adc8c9ced835","Bacteria",0.99,NA,0.61,NA,0.23,NA,0.23,NA,0.1,NA,0.1
"360","7607f657bbf2dc3292690f4680225612","Bacteria",1,"Proteobacteria",0.94,"Gammaproteobacteria",0.89,NA,0.37,NA,0.37,NA,0.37
"361","a6979a4655234d275d3af90a85e5081b","Bacteria",1,"Bacteroidetes",0.99,"Bacteroidia",0.98,"Bacteroidales",0.98,"Prevotellaceae",0.97,"Prevotella",0.97
"362","be65120a27bd7a20220e672c1d461849","Bacteria",1,NA,0.68,NA,0.67,NA,0.65,NA,0.12,NA,0.07
"363","da9ce48b613366b5b1820adb651db48a","Bacteria",1,NA,0.72,NA,0.7,NA,0.69,NA,0.28,NA,0.18
"364","e129e731b1c74defd034d8b5b1895f56","Bacteria",0.93,NA,0.24,NA,0.04,NA,0.04,NA,0.04,NA,0.03
"365","eb3f8ebb50f207cb1ea423767199bcba","Bacteria",0.94,NA,0.55,NA,0.48,NA,0.43,NA,0.13,NA,0.03
"366","00bcfb5fa9e032068fa24f0a116dedca","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.97,"Clostridiales",0.97,"Lachnospiraceae",0.95,NA,0.73
"367","034a1151970d9eb65e6df6d313076d0d","Bacteria",1,"Firmicutes",0.95,"Clostridia",0.94,"Clostridiales",0.93,"Lachnospiraceae",0.83,NA,0.26
"368","333a5dde8599a0bae7c4183b420483c7","Bacteria",0.99,NA,0.79,NA,0.57,NA,0.57,NA,0.18,NA,0.18
"369","37c75189566b5ba02da69a80f1ce2e3d","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.97,"Clostridiales",0.97,"Lachnospiraceae",0.96,"Butyrivibrio",0.84
"370","3f739056c3f82edd26123c1e00d393a9","Bacteria",1,NA,0.61,NA,0.25,NA,0.25,NA,0.17,NA,0.08
"371","4b6c807f001d8528d6169cf3f74f15e5","Bacteria",0.99,"Bacteroidetes",0.92,NA,0.73,NA,0.73,NA,0.48,NA,0.28
"372","4d5f73598deb63bc43a901570e880589","Bacteria",1,"Bacteroidetes",0.96,"Bacteroidia",0.9,"Bacteroidales",0.9,NA,0.7,NA,0.69
"373","75411873c60d4a7b406f0733273d1adf","Bacteria",0.99,NA,0.74,NA,0.62,NA,0.6,NA,0.29,NA,0.19
"374","858ddee2463455a34f5a7ca3741f9e78","Bacteria",0.99,NA,0.52,NA,0.45,NA,0.45,NA,0.22,NA,0.19
"375","875a43c6007e3a7c7a0fb3b562ba28d9","Bacteria",1,NA,0.76,NA,0.68,NA,0.68,NA,0.39,NA,0.06
"376","8f67b1a4338571455f5a5a8d5884a88f","Bacteria",1,"Bacteroidetes",0.9,NA,0.68,NA,0.68,NA,0.16,NA,0.12
"377","8f6f1511e7f72170e49e7743c5292b2b","Bacteria",1,"Bacteroidetes",0.98,"Bacteroidia",0.85,"Bacteroidales",0.85,NA,0.74,NA,0.63
"378","9ab22e97fbdd62f3b3fdb17bbe48e3dd","Bacteria",0.99,NA,0.55,NA,0.48,NA,0.46,NA,0.34,NA,0.14
"379","b963e9a0681ee22850b6a37360aa1c81","Bacteria",0.99,"Bacteroidetes",0.92,"Bacteroidia",0.89,"Bacteroidales",0.89,"Prevotellaceae",0.87,NA,0.75
"380","c5aec87d32bedd913a15ebd7e211e76f","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,"Butyrivibrio",0.94
"381","ce1be7d144fb4e3a16b604f227926f70","Bacteria",1,"Bacteroidetes",0.96,"Bacteroidia",0.85,"Bacteroidales",0.85,NA,0.77,NA,0.66
"382","d2e05f7b481f17fb802d107ebeac226c","Bacteria",1,"Bacteroidetes",0.84,NA,0.69,NA,0.69,NA,0.65,NA,0.22
"383","e02181786ffddb63acdde8b4d1a61882","Bacteria",1,"Bacteroidetes",0.93,NA,0.72,NA,0.72,NA,0.61,NA,0.31
"384","e63c215c9be09187da08a7d904965016","Bacteria",0.99,"Bacteroidetes",0.96,"Bacteroidia",0.88,"Bacteroidales",0.88,"Prevotellaceae",0.83,NA,0.68
"385","fa43e8bc54d621fa77857e6f3ce78f7d","Bacteria",1,"Fibrobacteres",1,"Fibrobacteria",1,"Fibrobacterales",1,"Fibrobacteraceae",1,"Fibrobacter",1
"386","037b2c90c41af897d41b9547f174fef2","Bacteria",1,NA,0.4,NA,0.16,NA,0.12,NA,0.03,NA,0.03
"387","04aa260326c4c4c26b327653ce9b05c5","Bacteria",1,NA,0.44,NA,0.13,NA,0.07,NA,0.07,NA,0.07
"388","1906cbd6e45cc814b1e46ca07ad3bb57","Bacteria",0.98,NA,0.79,NA,0.75,NA,0.75,NA,0.44,NA,0.23
"389","1ab4b9b998f4654209ffebe01322cb17","Bacteria",0.97,NA,0.57,NA,0.49,NA,0.49,NA,0.12,NA,0.06
"390","2a4160cd7d82d15030940ff1eda7128e","Bacteria",0.99,"Bacteroidetes",0.98,"Bacteroidia",0.94,"Bacteroidales",0.94,"Prevotellaceae",0.88,NA,0.59
"391","2c45cbefd536bf0439ae7233300f5cf0","Bacteria",0.99,NA,0.7,NA,0.45,NA,0.45,NA,0.24,NA,0.22
"392","38be8d2bc6fc4378fc6586165a9ddec7","Bacteria",1,NA,0.52,NA,0.28,NA,0.28,NA,0.16,NA,0.07
"393","4a95a26aa90985544841a178bbecb759","Bacteria",0.99,NA,0.58,NA,0.35,NA,0.35,NA,0.31,NA,0.21
"394","5e9254041e434b44ca32eaafc00dab62","Bacteria",1,NA,0.77,NA,0.66,NA,0.65,NA,0.2,NA,0.1
"395","673ee137804b09ab839db71f4479403e","Bacteria",0.92,NA,0.35,NA,0.18,NA,0.13,NA,0.13,NA,0.13
"396","72e8852f9509a5165d30cd92ae9893d2","Bacteria",1,"SR1",0.99,"SR1_genera_incertae_sedis",0.99,"SR1_genera_incertae_sedis",0.99,"SR1_genera_incertae_sedis",0.99,"SR1_genera_incertae_sedis",0.99
"397","7c5f367a87accb053174ee258a752e47","Bacteria",1,NA,0.72,NA,0.43,NA,0.43,NA,0.17,NA,0.15
"398","83f3e73cebf932fbe3bde7f32e6c55c2","Bacteria",1,NA,0.64,NA,0.35,NA,0.35,NA,0.13,NA,0.13
"399","86eeb224e4447bffad5bddfe1d6ba8dd","Bacteria",1,"Bacteroidetes",0.94,"Bacteroidia",0.85,"Bacteroidales",0.85,NA,0.75,NA,0.38
"400","88d2f883105de95a2db0cd4402b26ba7","Bacteria",1,NA,0.75,NA,0.7,NA,0.7,NA,0.27,NA,0.15
"401","948c74216c7736ec001352b68112f483","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.21
"402","99b0067d81b31d1249eaf3709aaefccf","Bacteria",1,"Firmicutes",0.83,"Clostridia",0.81,"Clostridiales",0.81,NA,0.69,NA,0.37
"403","9f97ca3ef8284951b69dd079a7f541e7","Bacteria",1,NA,0.48,NA,0.24,NA,0.2,NA,0.19,NA,0.19
"404","ab2dc691e6e4912f4da26dcb943fa53d","Bacteria",0.98,"Bacteroidetes",0.92,NA,0.74,NA,0.74,NA,0.5,NA,0.28
"405","be498bda988c4477e054b8dcc77b2185","Bacteria",1,"Bacteroidetes",0.99,"Bacteroidia",0.98,"Bacteroidales",0.98,"Prevotellaceae",0.97,NA,0.74
"406","c5a1f7632bbfbc9fb76e1e83ea032154","Bacteria",1,NA,0.65,NA,0.53,NA,0.22,NA,0.22,NA,0.18
"407","cbbe8defc3d3839adcd488658d6017e2","Bacteria",1,"Fibrobacteres",1,"Fibrobacteria",1,"Fibrobacterales",1,"Fibrobacteraceae",1,"Fibrobacter",1
"408","cf201f26a6a5a30179a56cd4e23bfb50","Bacteria",1,"Firmicutes",0.84,"Clostridia",0.84,"Clostridiales",0.84,"Lachnospiraceae",0.82,NA,0.24
"409","dd8f2e2c502852106612ff68c0c178d7","Bacteria",0.98,NA,0.27,NA,0.17,NA,0.07,NA,0.07,NA,0.07
"410","e4b3201545929c644dafcb17c8007e5c","Bacteria",0.98,"Firmicutes",0.98,"Erysipelotrichia",0.98,"Erysipelotrichales",0.98,"Erysipelotrichaceae",0.98,"Solobacterium",0.95
"411","e4c242a51f5629cbbdb6aae3aa7a9d24","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,"Pseudobutyrivibrio",0.88
"412","f4e63b46458d412fff1652d0fdcc8e95","Bacteria",0.97,NA,0.53,NA,0.23,NA,0.13,NA,0.07,NA,0.06
"413","f96726829ecc4b61ef6aed68061d2aaf","Bacteria",1,"Bacteroidetes",0.98,"Bacteroidia",0.95,"Bacteroidales",0.95,"Prevotellaceae",0.9,NA,0.62
"414","037144baef308d500a9147b53ef67b47","Bacteria",1,"Firmicutes",0.92,"Clostridia",0.9,"Clostridiales",0.88,NA,0.76,NA,0.41
"415","04c07808ac4d735d9801acc9af147a52","Bacteria",0.99,"Bacteroidetes",0.99,NA,0.46,NA,0.46,NA,0.37,NA,0.37
"416","260abe6e24969651a40ae28b87dc844a","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.91,NA,0.59
"417","46ed83d4ac77dcd3de379450e8de9e8a","Bacteria",0.97,NA,0.79,NA,0.64,NA,0.64,NA,0.61,NA,0.39
"418","48ad8dba75e7bb73756e70164cd1303a","Bacteria",0.97,NA,0.71,NA,0.62,NA,0.62,NA,0.18,NA,0.07
"419","6d395e2ce71605446170334d3e94f773","Bacteria",1,NA,0.77,NA,0.74,NA,0.73,NA,0.16,NA,0.16
"420","79ffa31a44e218222313a1bffaf994b1","Bacteria",1,NA,0.75,NA,0.33,NA,0.33,NA,0.32,NA,0.28
"421","94f37231ffb3f5d6cdd2ba1e0fa2e96f","Bacteria",1,NA,0.48,NA,0.48,NA,0.48,NA,0.48,NA,0.48
"422","a186c61d539b6b64454fc3d9598ee416","Bacteria",0.99,NA,0.48,NA,0.22,NA,0.22,NA,0.22,NA,0.2
"423","bb895c8b1e541ab79f3c1a9922f7c925","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Aeromonadales",1,"Succinivibrionaceae",1,"Ruminobacter",0.96
"424","beef61cc7730ff90ca072dac988dc7bd","Bacteria",1,NA,0.43,NA,0.43,NA,0.43,NA,0.43,NA,0.43
"425","c6f408fdb37b84327d4d6f046db9b514","Bacteria",1,"Bacteroidetes",0.86,"Bacteroidia",0.81,"Bacteroidales",0.81,NA,0.74,NA,0.32
"426","ea213059c9472dfee04a239678cc60b1","Bacteria",1,NA,0.61,NA,0.59,NA,0.58,NA,0.4,NA,0.4
"427","f22049619740dc9c198f4c8080cbb0de","Bacteria",1,"Actinobacteria",0.98,"Actinobacteria",0.98,"Coriobacteriales",0.97,"Coriobacteriaceae",0.97,NA,0.62
"428","f5f64a4e30098180b770b6432b7240b6","Bacteria",0.99,NA,0.79,NA,0.56,NA,0.56,NA,0.52,NA,0.32
"429","f6b5c1c35e0bb2bede0176f04ad31855","Bacteria",1,NA,0.69,NA,0.64,NA,0.64,NA,0.26,NA,0.26
"430","f7606ed9a6d5a178f232a0a73409f16b","Bacteria",1,NA,0.57,NA,0.25,NA,0.25,NA,0.11,NA,0.07
"431","003da9f9216d97efdf5d4b588c8d6f33","Bacteria",1,"Firmicutes",0.87,NA,0.76,NA,0.75,NA,0.52,NA,0.28
"432","0501fcb259a388234922b8bc16f89048","Bacteria",1,"Firmicutes",0.87,"Clostridia",0.86,"Clostridiales",0.86,NA,0.65,NA,0.19
"433","0653281b6f95b305e1d6b6095796c94e","Bacteria",0.99,"Bacteroidetes",0.83,NA,0.44,NA,0.44,NA,0.23,NA,0.09
"434","0a5c4af4259be85b9fbf7476e09a8d85","Bacteria",0.98,"Bacteroidetes",0.92,NA,0.72,NA,0.72,NA,0.6,NA,0.33
"435","37b8cb16504b6d87f53bf94f05dc600c","Bacteria",1,NA,0.31,NA,0.22,NA,0.14,NA,0.09,NA,0.03
"436","3cbf38d6192551b8f35abdeff1c23c30","Bacteria",1,"Firmicutes",0.84,NA,0.76,NA,0.76,NA,0.26,NA,0.1
"437","47d834b811605682135658b1df32cf44","Bacteria",0.94,NA,0.08,NA,0.08,NA,0.08,NA,0.08,NA,0
"438","49b1f239319abb1fe5160d7f11db312c","Bacteria",1,"Firmicutes",0.83,"Clostridia",0.82,"Clostridiales",0.82,NA,0.38,NA,0.24
"439","5a9f5ca464faed5fb89d94acb89d8c12","Bacteria",1,"Firmicutes",0.89,"Clostridia",0.87,"Clostridiales",0.85,"Clostridiales_Incertae Sedis XIII",0.8,NA,0.71
"440","5b82fcbd2f0122d3eaf5cce0a2ccabd4","Bacteria",0.99,"Firmicutes",0.88,"Clostridia",0.8,"Clostridiales",0.8,NA,0.67,NA,0.47
"441","5c01e6ad9261cd19e0bf3015442cd9f9","Bacteria",1,"Firmicutes",0.93,"Clostridia",0.93,"Clostridiales",0.91,NA,0.76,NA,0.36
"442","5dbdcf2d46a26fec44c8857bf5551ba4","Bacteria",0.99,"Bacteroidetes",0.93,"Bacteroidia",0.85,"Bacteroidales",0.85,NA,0.75,NA,0.65
"443","5e27002a8cbd795b6729bab6dec4960e","Bacteria",0.99,"Bacteroidetes",0.81,NA,0.63,NA,0.63,NA,0.31,NA,0.31
"444","7408a3795d940a185f97a9ce9d57b49d","Bacteria",0.99,NA,0.72,NA,0.69,NA,0.66,NA,0.17,NA,0.1
"445","7909e40e2e0fcb66db57e93631ae0980","Bacteria",0.99,"Bacteroidetes",0.93,NA,0.7,NA,0.7,NA,0.4,NA,0.19
"446","8f7245ab97314cdb40d845189a5caad8","Bacteria",1,"Bacteroidetes",0.98,"Bacteroidia",0.96,"Bacteroidales",0.96,"Prevotellaceae",0.94,"Prevotella",0.84
"447","a973b7e59b4528a06e3ad9650297529c","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.98,"Clostridium XlVb",0.95
"448","b29fe65ecf751176a0815bdd899824df","Bacteria",1,NA,0.77,NA,0.77,NA,0.77,NA,0.77,NA,0.77
"449","b7b2c8a09dd6bdc73bb060e694199113","Bacteria",1,NA,0.58,NA,0.58,NA,0.58,NA,0.22,NA,0.22
"450","bdb60d07239e1bf2f1934ea95fc872a9","Bacteria",0.96,"Bacteroidetes",0.85,NA,0.72,NA,0.72,NA,0.67,NA,0.32
"451","c0e7b42684e2c0b4fa5b639c72fb22d0","Bacteria",1,"Firmicutes",1,"Clostridia",0.98,"Clostridiales",0.98,"Lachnospiraceae",0.93,NA,0.16
"452","d71617ad736ed1ecc62a6ad2b3f5ae68","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.89,NA,0.23
"453","d80e8bdf7b4672e16ef88b5ab6c60e5c","Bacteria",0.97,NA,0.62,NA,0.47,NA,0.47,NA,0.11,NA,0.1
"454","fe9e0ebf06ef17bad04924d9a4e53b4c","Bacteria",0.99,NA,0.22,NA,0.15,NA,0.11,NA,0.11,NA,0.11
"455","1dd7930979228f75ee6511ba05066385","Bacteria",1,NA,0.57,NA,0.57,NA,0.56,NA,0.14,NA,0.14
"456","2526454d0f179d2fbcff967542971950","Bacteria",1,"Firmicutes",0.95,"Clostridia",0.95,"Clostridiales",0.95,"Lachnospiraceae",0.93,NA,0.58
"457","3fb38997e51fa288c26a5e057ddfbe2b","Bacteria",1,"Bacteroidetes",1,"Bacteroidia",1,"Bacteroidales",1,"Prevotellaceae",1,"Prevotella",1
"458","5698634fc4f62d41f07b463376e3b7fd","Bacteria",1,"Bacteroidetes",0.92,"Bacteroidia",0.84,"Bacteroidales",0.84,NA,0.73,NA,0.56
"459","691442485c7f3d53f73191c005a53eef","Bacteria",1,"Firmicutes",0.84,"Clostridia",0.84,"Clostridiales",0.84,NA,0.72,NA,0.32
"460","6d352a5c3c905f30568c2fd49339380a","Bacteria",1,NA,0.78,NA,0.74,NA,0.73,NA,0.42,NA,0.42
"461","7022f45af5f147a3f1f67449f76f4563","Bacteria",1,"Firmicutes",0.96,"Clostridia",0.9,"Clostridiales",0.88,"Lachnospiraceae",0.8,NA,0.62
"462","915d1f4b248acb7eb997dba21768d966","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.97,"Clostridiales",0.95,"Lachnospiraceae",0.89,NA,0.55
"463","94297f347599dcf18f00b8ba607b5b11","Bacteria",1,"Firmicutes",0.81,NA,0.65,NA,0.59,NA,0.16,NA,0.08
"464","a03184ed58e9720076829dd7c60c6652","Bacteria",1,"Fibrobacteres",1,"Fibrobacteria",1,"Fibrobacterales",1,"Fibrobacteraceae",1,"Fibrobacter",1
"465","bd7fc26ca06973faac938de31ae179f3","Bacteria",1,"Firmicutes",0.92,"Clostridia",0.81,"Clostridiales",0.81,NA,0.6,NA,0.43
"466","c15fff09e5d98d92abb7fda945c48ae9","Bacteria",1,NA,0.46,NA,0.37,NA,0.36,NA,0.15,NA,0.08
"467","c2fc115763badb600d4f40ee8df350af","Bacteria",1,NA,0.12,NA,0.12,NA,0.12,NA,0.12,NA,0.12
"468","dd278574394e25f989f87ad6d38f530e","Bacteria",0.99,"Bacteroidetes",0.96,NA,0.78,NA,0.78,NA,0.63,NA,0.42
"469","f5ce3876c190c71fb4fed9f942ce4e01","Bacteria",1,NA,0.77,NA,0.77,NA,0.77,NA,0.77,NA,0.77
"470","fa90d93f73926d201e4380d9807b52ae","Bacteria",1,"Firmicutes",0.93,"Clostridia",0.91,"Clostridiales",0.91,NA,0.75,NA,0.54
"471","1c126cd36d12f4fb1165bc110ec8bdb1","Bacteria",0.99,"Bacteroidetes",0.8,NA,0.69,NA,0.69,NA,0.44,NA,0.21
"472","310a67fb516cc49af7a6b5110e73056a","Bacteria",0.99,NA,0.7,NA,0.47,NA,0.46,NA,0.11,NA,0.07
"473","3b4fc11d2c9157c08c241a55cc04fd30","Bacteria",1,"Bacteroidetes",0.92,NA,0.77,NA,0.77,NA,0.62,NA,0.38
"474","3f9b2849c90b29d5c7e3f55bb028aecd","Bacteria",0.97,NA,0.53,NA,0.45,NA,0.41,NA,0.22,NA,0.09
"475","43d013c096be746ce0a68b3629b52dcb","Bacteria",0.96,"Bacteroidetes",0.88,NA,0.72,NA,0.72,NA,0.2,NA,0.2
"476","452480c8ce2f61992938758fb7521e3a","Bacteria",1,"Firmicutes",0.83,"Clostridia",0.82,"Clostridiales",0.81,NA,0.52,NA,0.25
"477","47dce370e07bde4d45bef4300eecc046","Bacteria",1,"Bacteroidetes",0.98,"Bacteroidia",0.88,"Bacteroidales",0.88,"Prevotellaceae",0.85,NA,0.57
"478","4a51a7f14427db865b5f337f4b3b5a75","Bacteria",1,"Bacteroidetes",0.96,"Bacteroidia",0.88,"Bacteroidales",0.88,NA,0.76,NA,0.37
"479","50141b640a2f195fa867d328fef390de","Bacteria",1,"Firmicutes",0.96,"Clostridia",0.93,"Clostridiales",0.93,"Clostridiales_Incertae Sedis XIII",0.89,"Anaerovorax",0.89
"480","66c9344156a61563cc0fb2a2b776b58f","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,"Butyrivibrio",0.89
"481","717ab8f305eea8aac373f7b8a230bf68","Bacteria",1,"Bacteroidetes",0.99,"Bacteroidia",0.98,"Bacteroidales",0.98,"Prevotellaceae",0.91,"Paraprevotella",0.8
"482","7b8ba1a5a4b52b5e6def1bc9d557a538","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Clostridiales_Incertae Sedis XIII",0.95,"Anaerovorax",0.94
"483","849d3d9c18318b1e8bb8dcb1fdf5099c","Bacteria",1,"Firmicutes",0.97,"Clostridia",0.97,"Clostridiales",0.97,"Lachnospiraceae",0.94,NA,0.25
"484","8e4c956fb9a30e2cd7aa90a155117074","Bacteria",0.99,NA,0.76,NA,0.12,NA,0.12,NA,0.12,NA,0.1
"485","971ece842404fbc8cb06a2e2ee693c67","Bacteria",0.97,NA,0.61,NA,0.52,NA,0.52,NA,0.18,NA,0.18
"486","9a5c037c2027698a6e41a96c09b8f1d5","Bacteria",1,"Fibrobacteres",0.99,"Fibrobacteria",0.99,"Fibrobacterales",0.99,"Fibrobacteraceae",0.99,"Fibrobacter",0.99
"487","9eee57a310548e715e7fe4bfec52d3cc","Bacteria",0.99,NA,0.27,NA,0.27,NA,0.27,NA,0.27,NA,0.27
"488","ae5a0e4f4d825c505df2f2a7e1ac2a19","Bacteria",1,"Firmicutes",0.95,"Clostridia",0.94,"Clostridiales",0.94,NA,0.71,NA,0.47
"489","b0eeed92aca6090b9d94abd8faff4595","Bacteria",1,NA,0.78,NA,0.77,NA,0.77,NA,0.18,NA,0.13
"490","b5c93d3e853d25e5f2aa14db2b0d93b0","Bacteria",0.99,NA,0.78,NA,0.78,NA,0.76,NA,0.63,NA,0.3
"491","b815671a4f4a70946381a337e7fc16f1","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,"Clostridium XlVa",0.96
"492","c1347d4273b0bc76703a5f8397aad244","Bacteria",0.99,"Bacteroidetes",0.96,NA,0.76,NA,0.76,NA,0.53,NA,0.3
"493","c90ec4b5bf0b9550d9295f70f19d211f","Bacteria",1,"Bacteroidetes",0.93,NA,0.73,NA,0.73,NA,0.62,NA,0.48
"494","c929a1795f68301ac3a674754c84a68b","Bacteria",0.99,"Bacteroidetes",0.91,NA,0.79,NA,0.79,NA,0.6,NA,0.4
"495","ca2df643ed92e3ee4ea310586b93cd9b","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.93,NA,0.09
"496","cb47ae598adb05777039bdd8af7b427d","Bacteria",1,"Firmicutes",0.85,"Clostridia",0.81,"Clostridiales",0.81,NA,0.3,NA,0.2
"497","ccbf18bb1ab67fadefad12cc9ec45026","Bacteria",0.99,NA,0.32,NA,0.17,NA,0.17,NA,0.05,NA,0.04
"498","e7a583c010499b4082399c96232f2b6c","Bacteria",0.97,NA,0.79,NA,0.53,NA,0.53,NA,0.45,NA,0.17
"499","eb1b9f3c2799a528c593af7ffd194ce2","Bacteria",0.96,"Bacteroidetes",0.9,NA,0.69,NA,0.69,NA,0.43,NA,0.2
"500","ed4659823afa8d6c257ee3fbc50ef440","Bacteria",1,"Actinobacteria",0.87,"Actinobacteria",0.87,NA,0.76,NA,0.76,NA,0.29
"501","04eab7bb0d033781909e57d4c58a8d69","Bacteria",1,NA,0.7,NA,0.7,NA,0.7,NA,0.28,NA,0.28
"502","08e6167e22a9c8fee27f2bb027521632","Bacteria",1,"Bacteroidetes",0.9,NA,0.79,NA,0.79,NA,0.62,NA,0.31
"503","0a197b0e636daee786adf8c45b57bac0","Bacteria",1,NA,0.73,NA,0.71,NA,0.71,NA,0.21,NA,0.21
"504","0a25e5b2a02dacdb8bc72d9a46164fcc","Bacteria",0.97,NA,0.57,NA,0.48,NA,0.48,NA,0.3,NA,0.19
"505","0a261da284f4415a4e02abf51b3200a7","Bacteria",0.97,"Firmicutes",0.82,NA,0.79,NA,0.78,NA,0.2,NA,0.16
"506","1578bb0e454f04e3c6674b0d7b4987b4","Bacteria",1,"Bacteroidetes",0.98,"Bacteroidia",0.91,"Bacteroidales",0.91,"Prevotellaceae",0.9,NA,0.79
"507","1d656d2b00a5e6c0a7f9e4f1f80f5054","Bacteria",0.99,"Firmicutes",0.91,"Clostridia",0.86,"Clostridiales",0.85,NA,0.7,NA,0.64
"508","1e41138a293a7dcd9e888812f4915164","Bacteria",0.99,"Actinobacteria",0.98,"Actinobacteria",0.98,"Coriobacteriales",0.98,"Coriobacteriaceae",0.98,NA,0.62
"509","2099d40015dcf14ecc3152a6461ef59e","Bacteria",1,NA,0.66,NA,0.6,NA,0.6,NA,0.17,NA,0.17
"510","2c108ce05204d67989795aacbd4c763c","Bacteria",1,"Firmicutes",0.9,"Clostridia",0.88,"Clostridiales",0.86,NA,0.76,NA,0.32
"511","306e02c674d188cd865fd08b37f7c8fc","Bacteria",1,"Bacteroidetes",0.98,"Bacteroidia",0.95,"Bacteroidales",0.95,NA,0.7,NA,0.61
"512","31ecdae5440c571914d504f01d8c5f03","Bacteria",1,"Firmicutes",0.91,"Clostridia",0.9,"Clostridiales",0.9,"Lachnospiraceae",0.89,NA,0.57
"513","34757b9648127a4ba7d46a8b54eb1c94","Bacteria",1,"Actinobacteria",0.99,"Actinobacteria",0.99,"Actinomycetales",0.99,NA,0.24,NA,0.18
"514","34e8a667c99c41b0d74c0c8be046feea","Bacteria",0.99,NA,0.46,NA,0.3,NA,0.12,NA,0.12,NA,0.12
"515","39c073876ddd166ce8cd6242bd7bc734","Bacteria",1,"Firmicutes",0.85,"Clostridia",0.85,"Clostridiales",0.85,NA,0.79,NA,0.6
"516","46cc806c1e07f923e36a6f83edd832b0","Bacteria",1,"Fibrobacteres",1,"Fibrobacteria",1,"Fibrobacterales",1,"Fibrobacteraceae",1,"Fibrobacter",1
"517","4e3c38f681bb76d0b1fb70b1da797b90","Bacteria",1,NA,0.59,NA,0.31,NA,0.31,NA,0.27,NA,0.22
"518","53d6ae6204e0335fe4ae5da80312854c","Bacteria",1,NA,0.74,NA,0.42,NA,0.42,NA,0.19,NA,0.17
"519","56663ab70ff4ad9e0cf3b98062c57ff1","Bacteria",0.99,"Fibrobacteres",0.99,"Fibrobacteria",0.99,"Fibrobacterales",0.99,"Fibrobacteraceae",0.99,"Fibrobacter",0.99
