"","fasta_header","domain","domain_conf","phylum","phylum_conf","class","class_conf","order","order_conf","family","family_conf","genus","genus_conf"
"340","4b712bbda2a2e08be27eee297b23b90f","Bacteria",1,"Firmicutes",0.82,NA,0.62,NA,0.62,NA,0.05,NA,0.04
"341","dcf8a0400db46efb8e0fd13921531d16",NA,0.54,NA,0.31,NA,0.15,NA,0.15,NA,0.15,NA,0.06
"342","e785c04dcc0dace21f229557ed9d8398","Bacteria",1,"TM7",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1,"TM7_genera_incertae_sedis",1
"343","3518924ddf82d31b2d4ad4edca182418",NA,0.32,NA,0.18,NA,0.18,NA,0.11,NA,0.11,NA,0.08
"344","2c82f0412cb12c0c73f24843d4e49e1d","Bacteria",1,"Firmicutes",0.92,"Clostridia",0.92,"Clostridiales",0.92,"Ruminococcaceae",0.91,NA,0.39
"345","d81f5ea53c332360dc111beeda1c0ae4","Bacteria",1,NA,0.63,NA,0.58,NA,0.52,NA,0.06,NA,0.06
"346","09e95486b485e1c700f4378a2e1f2286",NA,0.36,NA,0.28,NA,0.28,NA,0.1,NA,0.1,NA,0.08
"347","019ad8e872ce7bac7577d1d02bcb78e0","Archaea",1,"Euryarchaeota",1,"Methanobacteria",1,"Methanobacteriales",1,"Methanobacteriaceae",1,"Methanobrevibacter",1
"348","67c281f5790c5b0a0482b8f154219f6e","Bacteria",1,NA,0.39,NA,0.37,NA,0.37,NA,0.36,NA,0.11
"349","69bfb207bd96204ee2c06770fe48f9ca","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.52
"350","fcd4a9c176c8029fcdf16167aff58894",NA,0.45,NA,0.39,NA,0.39,NA,0.16,NA,0.13,NA,0.09
"351","fdd62fee18d6d4c3afb2813c2f8b690a","Bacteria",1,"Firmicutes",1,NA,0.74,NA,0.66,NA,0.2,NA,0.2
"352","e75b1f3d50b5ea960230646fbaff124b","Bacteria",1,"Firmicutes",0.96,"Clostridia",0.94,"Clostridiales",0.94,"Ruminococcaceae",0.92,NA,0.3
"353","61143d4edea0340f4381228a09baba69",NA,0.79,NA,0.1,NA,0.1,NA,0.1,NA,0.09,NA,0.08
"354","808de74bcd6a7124a3cadb89e938f3ba",NA,0.41,NA,0.38,NA,0.38,NA,0.23,NA,0.2,NA,0.16
"355","b33251e7148ded3857f7d0059d7e1396","Bacteria",1,"Chloroflexi",0.8,NA,0.79,NA,0.79,NA,0.79,NA,0.44
"356","e23bb58500382d9300bdae4cd0b814dc","Bacteria",0.98,NA,0.77,NA,0.21,NA,0.21,NA,0.21,NA,0.21
"357","699266d848e35c802318b61920f835fc","Bacteria",0.93,NA,0.05,NA,0.05,NA,0.05,NA,0.05,NA,0.05
"358","1547a4df19d60108c100028168d9fff8","Bacteria",1,NA,0.79,NA,0.79,NA,0.76,NA,0.73,NA,0.63
"359","f9b529db127a3fc21f25dc6ca1ff5719","Bacteria",1,"Actinobacteria",0.99,"Actinobacteria",0.99,"Coriobacteriales",0.99,"Coriobacteriaceae",0.99,"Collinsella",0.8
"360","8121ad2279a20213996c582938d1bffc","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,NA,0.74
"361","a56d7c9e6410eb6a2ac607eca6ab10fd",NA,0.68,NA,0.5,NA,0.23,NA,0.23,NA,0.23,NA,0.23
"362","4d34c282376dc425515e19aabd2ce4a9","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.41
"363","9cb722766711bafd859e5fa7c5438938",NA,0.2,NA,0.19,NA,0.19,NA,0.12,NA,0.12,NA,0.08
"364","82b1b2710b9631c3b88c2625b4a77438","Bacteria",1,"Proteobacteria",1,"Deltaproteobacteria",1,"Desulfovibrionales",0.99,"Desulfovibrionaceae",0.94,NA,0.45
"365","e8611e5cf461a43242bd438bd19ef621",NA,0.23,NA,0.12,NA,0.12,NA,0.04,NA,0.04,NA,0.04
"366","fc0a1f9beec8c0c58ea452f75fc22ce1",NA,0.26,NA,0.26,NA,0.09,NA,0.09,NA,0.09,NA,0.09
"367","0d0bb37a2663773cf84791e6e0f094b3","Bacteria",1,"Proteobacteria",0.99,"Betaproteobacteria",0.92,NA,0.71,NA,0.4,NA,0.22
"368","41c1685696f0f15c45e79e4470274fb3","Bacteria",1,"Actinobacteria",0.99,"Actinobacteria",0.99,"Coriobacteriales",0.98,"Coriobacteriaceae",0.98,NA,0.57
"369","82f5fa15322b6f20cf72bde5bc0dcd6c",NA,0.32,NA,0.22,NA,0.22,NA,0.1,NA,0.1,NA,0.1
"370","9dcad826d95706da9f845a674beace5f","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.54
"371","b0408f53a3bd93fc98825bd622cf6e34","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.28
"372","b4c9b931dbfb412338aa6712bd6cdf7a","Bacteria",1,"Firmicutes",0.86,"Clostridia",0.85,"Clostridiales",0.85,NA,0.59,NA,0.41
"373","7fa1c15db4f1c4d9e4253aff418aeee1","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Aeromonadales",0.98,"Succinivibrionaceae",0.96,"Succinivibrio",0.95
"374","c915810ad59b2602d32b3ef3f9a8a8e9","Bacteria",0.84,NA,0.23,NA,0.13,NA,0.09,NA,0.09,NA,0.09
"375","28354a4e7f6fa5850ad6953b5d89e565","Bacteria",0.93,NA,0.63,NA,0.08,NA,0.08,NA,0.08,NA,0.08
"376","9dd99e5bf1bf7b71a1c0cdd047fe587b","Bacteria",1,"Proteobacteria",0.97,"Deltaproteobacteria",0.94,"Desulfobacterales",0.85,"Desulfobulbaceae",0.82,"Desulfobulbus",0.8
"377","a630cbbac2e195713449c37d8fe017e9","Bacteria",1,"Firmicutes",0.94,"Clostridia",0.93,"Clostridiales",0.93,"Ruminococcaceae",0.9,NA,0.2
"378","c8d259b392575e543789515215fdec9d","Bacteria",1,NA,0.65,NA,0.48,NA,0.47,NA,0.08,NA,0.07
"379","f1dc55945b3c29757fa0c3096d3a891b","Bacteria",1,"Firmicutes",0.84,NA,0.76,NA,0.75,NA,0.71,NA,0.21
"380","f3ebecdd0799a1dc1b56a9f6e6bb650c","Bacteria",1,"Proteobacteria",1,"Betaproteobacteria",1,"Burkholderiales",1,"Alcaligenaceae",1,"Achromobacter",0.98
"381","67cc8c4a9fbfa4a69de9288bc1878db6","Bacteria",0.99,NA,0.6,NA,0.57,NA,0.57,NA,0.37,NA,0.19
"382","3c5e78bc7db0f0a0cf9a9dc1e9578dbb","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.98,"Clostridiales",0.98,"Ruminococcaceae",0.94,NA,0.42
"383","a92746ce9b5c0215eb6d2e2ba4578d5f","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.17
"384","3457126c0320338be3922123db036bcb","Bacteria",1,NA,0.69,NA,0.49,NA,0.46,NA,0.21,NA,0.08
"385","4dd17f1889ddfebb1133bb763283659d","Bacteria",0.81,NA,0.07,NA,0.07,NA,0.07,NA,0.07,NA,0.05
"386","798f290aa8069014f6f564dc6ae717c6","Bacteria",1,NA,0.76,NA,0.71,NA,0.68,NA,0.22,NA,0.22
"387","1774ef1f8feb2d4d733cf86a66dfb69b","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,"Syntrophococcus",0.96
"388","a1a5fb78788ff6e6f711b8bfd40d7716","Bacteria",0.87,NA,0.32,NA,0.09,NA,0.07,NA,0.07,NA,0.06
"389","d9739982777bce32a756156b05ade6e4","Bacteria",1,NA,0.31,NA,0.28,NA,0.17,NA,0.17,NA,0.16
"390","5c35a876d3c4f8454d0d778c9e6c17f6","Bacteria",1,NA,0.42,NA,0.39,NA,0.25,NA,0.24,NA,0.22
"391","bc1853ca6bf598378784acb220fd5c12","Bacteria",1,NA,0.56,NA,0.47,NA,0.2,NA,0.2,NA,0.19
"392","834a4861fba1bfc7f174cfde4753db85","Bacteria",1,NA,0.73,NA,0.67,NA,0.65,NA,0.46,NA,0.45
"393","9d768777833651b6a97e6577c93eb087","Bacteria",1,"Actinobacteria",1,"Actinobacteria",1,"Coriobacteriales",1,"Coriobacteriaceae",1,NA,0.44
"394","b71fbd0d80806fdd42d4f964cee83648","Bacteria",1,"Bacteroidetes",0.92,NA,0.08,NA,0.08,NA,0.08,NA,0.08
"395","cf4a8c03b9c98674d42409336c4e47f1","Bacteria",1,"Actinobacteria",0.97,"Actinobacteria",0.97,"Coriobacteriales",0.96,"Coriobacteriaceae",0.96,NA,0.39
"396","354cf207d23fdd5a2932d036035d8664","Bacteria",0.84,NA,0.05,NA,0.05,NA,0.05,NA,0.05,NA,0.05
"397","f0f519e64bc8fc711fd2a9a2ed908a5e",NA,0.18,NA,0.18,NA,0.1,NA,0.1,NA,0.08,NA,0.08
"398","7b5e5f803f7ba22c1c44efd1112ac400","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.51
"399","b92a74daaa1e93c6404262d32df79021","Bacteria",1,NA,0.2,NA,0.2,NA,0.2,NA,0.2,NA,0.12
"400","d72745f189cb19f0a42c4011eb88d67f","Bacteria",1,NA,0.79,NA,0.79,NA,0.68,NA,0.68,NA,0.57
"401","5be67c92ebcc7da5d4ec59fa4bd470d4","Bacteria",0.85,NA,0.24,NA,0.21,NA,0.2,NA,0.14,NA,0.14
"402","b0817363e06778f08bfb02a9a962b626","Bacteria",0.8,NA,0.32,NA,0.09,NA,0.07,NA,0.07,NA,0.07
"403","1dba6adde5a7026190cefc76646db279","Bacteria",1,"Synergistetes",1,"Synergistia",1,"Synergistales",1,"Synergistaceae",1,"Pyramidobacter",0.93
"404","819a4d639e67354a3e42932b33986263","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.65
"405","e469d9f9d0b86f456932d81a7d411dd8","Bacteria",0.86,NA,0.17,NA,0.1,NA,0.1,NA,0.1,NA,0.1
"406","fc146241b7178d33ebfa4340e3a648bf","Bacteria",0.99,NA,0.14,NA,0.11,NA,0.11,NA,0.11,NA,0.11
"407","fd708b4e2d0363f4616d9dae6af2338f","Bacteria",1,NA,0.69,NA,0.46,NA,0.45,NA,0.38,NA,0.33
"408","39590be250052b9b5e842ddb43b12acf","Bacteria",0.89,NA,0.29,NA,0.13,NA,0.08,NA,0.08,NA,0.05
"409","fc44c04926839c99d8496158ee6aba8a","Bacteria",1,"Bacteroidetes",0.98,NA,0.53,NA,0.53,NA,0.11,NA,0.11
"410","82f0f5ec950209953b8fff4263923880","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.98,"Clostridiales",0.98,"Ruminococcaceae",0.96,NA,0.64
"411","fd2893504b637bf1b1bac6f68a65302c","Bacteria",1,"Actinobacteria",0.96,"Actinobacteria",0.96,"Coriobacteriales",0.93,"Coriobacteriaceae",0.93,NA,0.35
"412","16da9d45563c78543c94b047d638a7cc","Bacteria",1,"Proteobacteria",0.91,"Epsilonproteobacteria",0.82,NA,0.72,NA,0.6,NA,0.6
"413","434b206111fd6294f84c4226046dae21","Bacteria",1,NA,0.58,NA,0.38,NA,0.37,NA,0.13,NA,0.05
"414","504b0ac305641183073cf0bd04fb9e30","Bacteria",1,"Actinobacteria",0.89,"Actinobacteria",0.89,"Coriobacteriales",0.88,"Coriobacteriaceae",0.88,NA,0.52
"415","4682b6b063ff767c7c0d3834c2368495","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.43
"416","5fee45e6cc76964dba70f327ce36b9e0","Bacteria",0.91,NA,0.16,NA,0.16,NA,0.13,NA,0.08,NA,0.08
"417","9ba34b8334f7c0ae9b5ff5e7f260c637","Bacteria",1,"Firmicutes",0.83,NA,0.3,NA,0.3,NA,0.3,NA,0.26
"418","bdf72441f9f08424332fa1adbf4f7044","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.35
"419","fee20cb704e26e1ed12a5a421dcb42b5","Bacteria",1,NA,0.61,NA,0.58,NA,0.56,NA,0.46,NA,0.15
"420","323b0d9db0bf803c016b0aee4b192245","Bacteria",1,"Bacteroidetes",0.98,NA,0.54,NA,0.54,NA,0.11,NA,0.11
"421","1aa04cd5f8e88a436a3c0f788020b832","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.34
"422","a726ffae4f59f204512fa1996a747a2b","Bacteria",0.92,NA,0.31,NA,0.17,NA,0.04,NA,0.04,NA,0.04
"423","4516b085636e448941254e5a9f3dd02e","Bacteria",0.95,NA,0.34,NA,0.08,NA,0.08,NA,0.08,NA,0.07
"424","d1ca2d5758de01524c3a7e6326e5801c","Bacteria",1,"Actinobacteria",0.98,"Actinobacteria",0.98,"Coriobacteriales",0.98,"Coriobacteriaceae",0.98,NA,0.45
"425","e6b908d9af3440cf121c31cea0b94249","Bacteria",1,NA,0.76,NA,0.39,NA,0.39,NA,0.39,NA,0.37
"426","0712006e4f87d539adc0bd50b4deb3d2","Bacteria",1,"Proteobacteria",0.99,"Deltaproteobacteria",0.97,"Desulfobacterales",0.87,"Desulfobulbaceae",0.82,"Desulfobulbus",0.81
"427","7f0eb3c21c2d9403abefa98e4d9ffcb6","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Ruminococcaceae",0.99,"Saccharofermentans",0.92
"428","26636bd5b772f82251af1d1132f9808e","Bacteria",1,"Proteobacteria",0.88,"Deltaproteobacteria",0.88,NA,0.78,NA,0.61,NA,0.33
"429","3617ce89b24c342891cc6deeb24e8ff3",NA,0.41,NA,0.3,NA,0.3,NA,0.21,NA,0.16,NA,0.16
"430","1e3da46dc1c1d10935f9b0ad7869af6e","Bacteria",1,"Bacteroidetes",0.83,NA,0.37,NA,0.37,NA,0.21,NA,0.09
"431","a2921c0a85a7cb60b84c575a06e7e639","Bacteria",1,"Bacteroidetes",0.83,NA,0.37,NA,0.37,NA,0.25,NA,0.13
"432","26274a3ba10cf13dc9d4ad91befe275b","Bacteria",1,NA,0.47,NA,0.21,NA,0.08,NA,0.08,NA,0.08
"433","30b92e2d8f42a0bc6f8c768e3fbbd1ac","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,NA,0.28
"434","e3aa8414b01e1c5db571bc5b0a347c6a","Bacteria",1,"Firmicutes",0.96,NA,0.68,NA,0.63,NA,0.22,NA,0.22
"435","ed47c4b9ce050dd297aea4cbbd2ffc62","Bacteria",1,"Firmicutes",0.99,"Negativicutes",0.99,"Selenomonadales",0.99,"Veillonellaceae",0.99,NA,0.79
"436","19118f8417a201d65abb18ae25364a24","Bacteria",1,NA,0.08,NA,0.08,NA,0.08,NA,0.08,NA,0.07
"437","4ecb1bb270cf01a161a63b88bc5a4dad","Bacteria",0.96,NA,0.4,NA,0.06,NA,0.05,NA,0.05,NA,0.05
"438","af4c3675ab3daad6baa2724869c252e3","Bacteria",1,"Actinobacteria",1,"Actinobacteria",1,"Bifidobacteriales",1,"Bifidobacteriaceae",1,"Bifidobacterium",1
"439","56259e6585c9bbbff7aef74eb431ad99","Bacteria",1,NA,0.72,NA,0.68,NA,0.68,NA,0.48,NA,0.23
"440","9a60346586bebed57966d7605a9b41bc","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,"Clostridium XlVb",1
"441","be2da98bc5e604a1cc8d075e4ce68af9",NA,0.13,NA,0.13,NA,0.1,NA,0.1,NA,0.1,NA,0.08
"442","014b680fb42a09254f811e14206b6912","Bacteria",0.97,NA,0.04,NA,0.04,NA,0.04,NA,0.04,NA,0.04
"443","be21f08325f7615c51a47030e790689a","Bacteria",1,"Proteobacteria",0.83,NA,0.74,NA,0.55,NA,0.31,NA,0.31
"444","74273f6b945c97e9d80b9ee4a7a0068e",NA,0.79,NA,0.19,NA,0.09,NA,0.09,NA,0.09,NA,0.09
"445","9761a6f9a160e043b80c8763d73efde1","Bacteria",0.99,NA,0.4,NA,0.4,NA,0.37,NA,0.1,NA,0.02
"446","699af718128dacc1623a0bdea4e07a40","Bacteria",1,"Bacteroidetes",0.96,NA,0.57,NA,0.57,NA,0.57,NA,0.15
"447","c4f3b6aea8aedfc4b44f4bddc423b454","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,NA,0.39
"448","d2946eecb943f76196ba837b0df68eb6","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.49
"449","22f55f5dde1eccc4f21b3b715854da10",NA,0.13,NA,0.09,NA,0.09,NA,0.08,NA,0.07,NA,0.06
"450","3cbcb2d8895f2c1284d06ae976420bc2","Bacteria",1,"Firmicutes",1,"Clostridia",0.97,"Clostridiales",0.97,"Ruminococcaceae",0.88,NA,0.22
"451","5696fab043ea29f8d4b6f314d97882c0","Bacteria",1,"Proteobacteria",0.95,"Deltaproteobacteria",0.94,"Desulfovibrionales",0.89,NA,0.62,NA,0.19
"452","faa5c0105d7277d73190cacbeeec16af","Bacteria",1,"Actinobacteria",0.88,"Actinobacteria",0.88,"Coriobacteriales",0.87,"Coriobacteriaceae",0.87,NA,0.3
"453","2806864877e98f9886d589aa8894b8f2","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,NA,0.19
"454","5ee548a43310fd73487c8d8961302965","Bacteria",1,NA,0.39,NA,0.31,NA,0.31,NA,0.2,NA,0.18
"455","c561375fccc3ee1ce924687a2429ab5a","Bacteria",1,"Firmicutes",0.96,"Clostridia",0.96,"Clostridiales",0.96,"Ruminococcaceae",0.94,NA,0.39
"456","a917e079161ae05c98e186b848f80d4f","Bacteria",0.96,NA,0.23,NA,0.07,NA,0.07,NA,0.07,NA,0.06
"457","fbd06b9cb6592262d691efc98ef08ae7","Bacteria",0.91,NA,0.1,NA,0.1,NA,0.1,NA,0.1,NA,0.1
"458","d62c70ad9be68af8363b24f41915d0fb","Bacteria",1,NA,0.5,NA,0.42,NA,0.42,NA,0.19,NA,0.17
"459","d86fc8a021a47833ceb1f61d19a68a4e","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,NA,0.27
"460","52fbfa3fe4690732c0eb5a2b59e655ec","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",0.99,NA,0.34
"461","9f1ae2156c77de865d7ba81a624eaf22","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,NA,0.12
"462","a2dfc83ecf85902cbc7152bb206f639c","Bacteria",1,NA,0.77,NA,0.61,NA,0.59,NA,0.44,NA,0.34
"463","be6e66c8bfe49169c09c839c997c5d07",NA,0.27,NA,0.2,NA,0.2,NA,0.14,NA,0.12,NA,0.07
"464","e92614bc4bf922449e86dbd0c9afbb56",NA,0.19,NA,0.09,NA,0.09,NA,0.04,NA,0.04,NA,0.03
"465","608d882d90eebaf2d40fdf6be4d3dd0e","Bacteria",1,NA,0.64,NA,0.58,NA,0.57,NA,0.57,NA,0.19
"466","df759e91fc714abfec733a78cba893d8","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Ruminococcaceae",0.99,NA,0.41
"467","69a7c8e72304fd4924d3ea28b94cdaba","Bacteria",1,NA,0.57,NA,0.51,NA,0.49,NA,0.24,NA,0.18
"468","c8b658f68347a2a759cd9192b150e58d","Bacteria",0.85,NA,0.05,NA,0.05,NA,0.05,NA,0.05,NA,0.03
"469","ff532b40a933cc006f7ea59d123449da","Bacteria",1,NA,0.41,NA,0.25,NA,0.12,NA,0.12,NA,0.12
"470","5ba61387c904fd85f67681a4d0d2dd6a","Bacteria",1,"Firmicutes",0.93,"Clostridia",0.93,"Clostridiales",0.93,"Ruminococcaceae",0.93,NA,0.25
"471","74c2b641cae0a55cfb41997c1b02178c",NA,0.32,NA,0.2,NA,0.2,NA,0.16,NA,0.16,NA,0.16
"472","8235f748ad0658d5680243dffc19d780","Bacteria",1,NA,0.75,NA,0.5,NA,0.5,NA,0.32,NA,0.22
"473","96a8ac5cc86589a583e1f0223afc2399","Bacteria",1,"Firmicutes",0.87,"Clostridia",0.83,"Clostridiales",0.83,"Ruminococcaceae",0.81,NA,0.38
"474","e43e048472b19d0327b6c0861cb3f018","Bacteria",1,NA,0.66,NA,0.59,NA,0.52,NA,0.03,NA,0.03
"475","e667881b7e1efd1b9be4ae8be18b97bb","Bacteria",1,"Proteobacteria",0.9,NA,0.78,NA,0.65,NA,0.53,NA,0.29
"476","f99ded872b1802e6275e2e3e5b251c96",NA,0.23,NA,0.17,NA,0.17,NA,0.14,NA,0.13,NA,0.06
"477","c20208b9234cd9da709216946716f323","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,"Syntrophococcus",0.82
"478","37338d3a1a560fda61e9064f3edd2bd4","Bacteria",1,NA,0.61,NA,0.59,NA,0.58,NA,0.47,NA,0.11
"479","50a90c9a28671e6a57cfd12e77988b54","Bacteria",1,"Firmicutes",0.88,"Clostridia",0.88,"Clostridiales",0.88,"Ruminococcaceae",0.86,NA,0.64
"480","de00e4cf86e487da0acef305ac5a8472","Bacteria",1,"Firmicutes",1,"Negativicutes",1,"Selenomonadales",1,"Acidaminococcaceae",1,"Succiniclasticum",1
"481","205dfbba245fc7c38e87f9cdfbdcca78","Bacteria",1,"Elusimicrobia",1,"Elusimicrobia",1,"Elusimicrobiales",1,"Elusimicrobiaceae",1,"Elusimicrobium",1
"482","bdedc9af7b063b51ab4a2b8695db42e0","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Ruminococcaceae",1,"Ruminococcus",0.99
"483","c838d1661252afdebf06508a2f1a2678","Bacteria",0.91,NA,0.42,NA,0.21,NA,0.13,NA,0.13,NA,0.12
"484","ed141ca9595e32d5ab82a8f8a52b6c5f","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Ruminococcaceae",0.98,NA,0.53
"485","0966bdf102d7f3965c7f11269092390c","Bacteria",1,"Firmicutes",0.88,"Clostridia",0.88,"Clostridiales",0.87,"Ruminococcaceae",0.81,NA,0.7
"486","1123ba033d6c9a5168215a71304b2ad9","Bacteria",1,NA,0.68,NA,0.39,NA,0.36,NA,0.2,NA,0.2
"487","5d8079113d476da917f0fb571871ff9c","Bacteria",0.98,NA,0.42,NA,0.18,NA,0.17,NA,0.12,NA,0.08
"488","6569e7fc48ec9dfb7806c8260197c7e0",NA,0.27,NA,0.17,NA,0.17,NA,0.11,NA,0.1,NA,0.05
"489","68510550980fca9cd79e221f7d66740e","Bacteria",1,"Actinobacteria",0.92,"Actinobacteria",0.92,"Coriobacteriales",0.92,"Coriobacteriaceae",0.92,NA,0.59
"490","4269ef8dc3bca00188f7e4c9fc05930b",NA,0.23,NA,0.1,NA,0.1,NA,0.06,NA,0.06,NA,0.06
"491","927d02395486ebad03313f30da22ec4c","Bacteria",1,"Firmicutes",0.85,NA,0.22,NA,0.22,NA,0.22,NA,0.19
"492","9bddc6be3c7af8a4033569a97a44c0a1","Bacteria",1,"Bacteroidetes",0.87,NA,0.27,NA,0.27,NA,0.12,NA,0.12
"493","db7a6e7bd0f5d746f2680c4e2fd8ce2d","Bacteria",1,NA,0.32,NA,0.31,NA,0.31,NA,0.31,NA,0.31
"494","f7481de92e25dace9a576aaede7cda04","Bacteria",1,"Firmicutes",0.98,"Clostridia",0.98,"Clostridiales",0.98,"Ruminococcaceae",0.98,NA,0.54
"495","1557f895c21d77e885478a569c930d65","Bacteria",1,NA,0.67,NA,0.32,NA,0.32,NA,0.32,NA,0.23
"496","2a2072e49c4ee100758befff1e632de3","Bacteria",1,"Firmicutes",0.99,"Negativicutes",0.96,"Selenomonadales",0.96,"Veillonellaceae",0.9,NA,0.41
"497","2bccbc21172596fb82f32a5c789f04c7","Bacteria",1,"Planctomycetes",0.95,"Planctomycetacia",0.95,"Planctomycetales",0.95,"Planctomycetaceae",0.95,NA,0.32
"498","4d0c222805d5769cb8a39835a8ef5e11",NA,0.64,NA,0.62,NA,0.62,NA,0.27,NA,0.26,NA,0.13
"499","966c14d3991082d5d6b49c34420fcf35","Bacteria",1,"Actinobacteria",0.99,"Actinobacteria",0.99,"Coriobacteriales",0.99,"Coriobacteriaceae",0.99,NA,0.46
"500","a256e890f17ecd17b1955bd6eb4200c2","Bacteria",1,NA,0.6,NA,0.39,NA,0.27,NA,0.27,NA,0.27
"501","acf93bd34817353a02f54d2e95b830b8","Bacteria",0.94,NA,0.37,NA,0.15,NA,0.14,NA,0.14,NA,0.14
"502","f8917647fd6fd7854a789caea39fb73f","Bacteria",1,"Chloroflexi",0.85,"Anaerolineae",0.84,"Anaerolineales",0.84,"Anaerolineaceae",0.84,NA,0.31
"503","d37190e53107005b3c2356b392226fd9","Bacteria",1,"Proteobacteria",0.98,"Deltaproteobacteria",0.95,"Desulfobacterales",0.89,"Desulfobulbaceae",0.84,"Desulfobulbus",0.84
"504","dadddfed36cc5f15a3394cdf4ed5d104","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Ruminococcaceae",1,"Ruminococcus",1
"505","0cb15a0849567b06aa5cd754ab60d53b","Bacteria",1,"Firmicutes",0.8,NA,0.71,NA,0.71,NA,0.66,NA,0.16
"506","7d58444652aec462f14a73c5dc72e901","Bacteria",0.81,NA,0.28,NA,0.17,NA,0.1,NA,0.07,NA,0.07
"507","a6100ecf246fb6b96a0c282b01c5d7be","Bacteria",1,"Firmicutes",1,"Clostridia",1,"Clostridiales",1,"Lachnospiraceae",1,"Pseudobutyrivibrio",0.97
"508","bc936717c34ff52f01feb754b9cfbbed","Bacteria",1,NA,0.24,NA,0.21,NA,0.2,NA,0.18,NA,0.12
"509","093bc416a8f6574ccf7527fbcc22afda","Bacteria",1,NA,0.46,NA,0.46,NA,0.46,NA,0.46,NA,0.46
"510","09c7d9b01b17f5f2ebdfc0441fd49840","Bacteria",1,"Firmicutes",0.86,NA,0.59,NA,0.59,NA,0.47,NA,0.46
"511","0c7868462f8881cf6f49ebb91a1553ad","Bacteria",1,"Firmicutes",0.98,NA,0.7,NA,0.66,NA,0.15,NA,0.15
"512","534e85f2c4e00d3a298876c90155508e",NA,0.32,NA,0.22,NA,0.22,NA,0.08,NA,0.08,NA,0.08
"513","5b4184c358b5fe9c9a9a70368bb6e92c","Bacteria",1,"Actinobacteria",0.95,"Actinobacteria",0.95,"Actinomycetales",0.92,NA,0.45,NA,0.41
"514","89076e00a3c6cce16b83d51e2821463c","Bacteria",1,NA,0.68,NA,0.49,NA,0.21,NA,0.17,NA,0.13
"515","e0dd763b7267af7b6828e96c06569de9","Bacteria",1,"Firmicutes",0.99,"Clostridia",0.99,"Clostridiales",0.99,"Lachnospiraceae",0.99,NA,0.42
"516","ef82fed7fedb97fe14a64e60f43a2f89","Bacteria",0.85,NA,0.15,NA,0.09,NA,0.02,NA,0.02,NA,0.01
"517","fd0b2eb8f778266ca17576560f46ecb1","Bacteria",1,NA,0.52,NA,0.49,NA,0.49,NA,0.28,NA,0.27
"518","1f2dbab7726e7cd823b7efa53202ea9a","Bacteria",1,NA,0.78,NA,0.77,NA,0.72,NA,0.48,NA,0.39
